model,effect,metric,value,bz,n
posthoc_xfit,y,mspe,3.200054407119751,3.5,1600
posthoc_xfit,y,bias2,3.1230385303497314,3.5,1600
posthoc_xfit,y,var,0.07701534032821655,3.5,1600
posthoc_xfit,fx,mspe,0.1826135665178299,3.5,1600
posthoc_xfit,fx,bias2,0.10634836554527283,3.5,1600
posthoc_xfit,fx,var,0.07626519352197647,3.5,1600
posthoc_xfit,fr,mspe,0.20789319276809692,3.5,1600
posthoc_xfit,fr,bias2,0.13162799179553986,3.5,1600
posthoc_xfit,fr,var,0.07626519352197647,3.5,1600
posthoc_xfit,fz,mspe,2.506138801574707,3.5,1600
posthoc_xfit,fz,bias2,2.4879074096679688,3.5,1600
posthoc_xfit,fz,var,0.018231289461255074,3.5,1600
posthoc_orth_xfit,y,mspe,3.2012734413146973,3.5,1600
posthoc_orth_xfit,y,bias2,3.123530864715576,3.5,1600
posthoc_orth_xfit,y,var,0.07774283736944199,3.5,1600
posthoc_orth_xfit,fx,mspe,0.19533690810203552,3.5,1600
posthoc_orth_xfit,fx,bias2,0.12446314841508865,3.5,1600
posthoc_orth_xfit,fx,var,0.07087376713752747,3.5,1600
posthoc_orth_xfit,fr,mspe,0.17749282717704773,3.5,1600
posthoc_orth_xfit,fr,bias2,0.10661906003952026,3.5,1600
posthoc_orth_xfit,fr,var,0.07087376713752747,3.5,1600
posthoc_orth_xfit,fz,mspe,2.5014901161193848,3.5,1600
posthoc_orth_xfit,fz,bias2,2.491765260696411,3.5,1600
posthoc_orth_xfit,fz,var,0.00972483679652214,3.5,1600
posthoc_xfit,y,mspe,3.880976676940918,4,1600
posthoc_xfit,y,bias2,3.776365280151367,4,1600
posthoc_xfit,y,var,0.10461138933897018,4,1600
posthoc_xfit,fx,mspe,0.2535472512245178,4,1600
posthoc_xfit,fx,bias2,0.1475229114294052,4,1600
posthoc_xfit,fx,var,0.10602433979511261,4,1600
posthoc_xfit,fr,mspe,0.2793259918689728,4,1600
posthoc_xfit,fr,bias2,0.17330165207386017,4,1600
